key,year,venue,pub_type,title,authors
conf/sdm/NguyenTGRBV19,2019,SDM,inproceedings,Incomplete Conditional Density Estimation for Fast Materials Discovery.,Phuoc Nguyen|Truyen Tran 0001|Sunil Gupta 0001|Santu Rana|Matthew Barnett|Svetha Venkatesh
conf/sdm/XiaoZZS20,2020,SDM,inproceedings,Vertex-reinforced Random Walk for Network Embedding.,Wenyi Xiao|Huan Zhao 0002|Vincent W. Zheng|Yangqiu Song
conf/sdm/JiangTN024,2024,SDM,inproceedings,Disinformation Detection: An Evolving Challenge in the Age of LLMs.,Bohan Jiang|Zhen Tan 0001|Ayushi Nirmal|Huan Liu 0001
conf/sdm/MartinM20,2020,SDM,inproceedings,Heavy-Tailed Universality Predicts Trends in Test Accuracies for Very Large Pre-Trained Deep Neural Networks.,Charles H. Martin|Michael W. Mahoney
conf/sdm/MillotCB21,2021,SDM,inproceedings,Exceptional Model Mining meets Multi-objective Optimization.,Alexandre Millot|R|Jean-Fran
conf/sdm/TranDNN24,2024,SDM,inproceedings,Robust Estimation of Causal Heteroscedastic Noise Models.,Quang-Duy Tran|Bao Duong|Phuoc Nguyen|Thin Nguyen
conf/sdm/NiXHPC022,2022,SDM,inproceedings,Cyclic Transfer Learning for Recommender Systems with Heterogeneous Feedbacks.,Xuelian Ni|Fei Xiong|Yutian Hu|Shirui Pan|Hongshu Chen|Liang Wang 0017
conf/sdm/YangZLG18,2018,SDM,inproceedings,Robust Cost-Sensitive Learning for Recommendation with Implicit Feedback.,Peng Yang 0010|Peilin Zhao|Yong Liu 0020|Xin Gao 0001
conf/sdm/TongXZ23,2023,SDM,inproceedings,Probabilistic Decomposition Transformer for Time Series Forecasting.,Junlong Tong|Liping Xie|Kanjian Zhang
conf/sdm/Chen0DJ023,2023,SDM,inproceedings,Gotta: Generative Few-shot Question Answering by Prompt-based Cloze Data Augmentation.,Xiusi Chen|Yu Zhang 0044|Jinliang Deng|Jyun-Yu Jiang|Wei Wang 0010
conf/sdm/JinXZCWL18,2018,SDM,inproceedings,Maximizing the Effect of Information Adoption: A General Framework.,Tianyuan Jin|Tong Xu 0001|Hui Zhong|Enhong Chen|Zhefeng Wang 0001|Qi Liu 0003
conf/sdm/YiHP21,2021,SDM,inproceedings,A Fine-grained Graph-based Spatiotemporal Network for Bike Flow Prediction in Bike-sharing Systems.,Peiyu Yi|Feihu Huang 0002|Jian Peng 0002
conf/sdm/AbbasiFSV19,2019,SDM,inproceedings,Fairness in representation: quantifying stereotyping as a representational harm.,Mohsen Abbasi|Sorelle A. Friedler|Carlos Scheidegger|Suresh Venkatasubramanian
conf/sdm/LiuJ22,2022,SDM,inproceedings,Neighbor2Seq: Deep Learning on Massive Graphs by Transforming Neighbors to Sequences.,Meng Liu 0015|Shuiwang Ji
conf/sdm/RahmanP23,2023,SDM,inproceedings,Multi-state Survival Analysis using Pseudo value-based Deep Neural Networks.,Md Mahmudur Rahman|Sanjay Purushotham
conf/sdm/LiZSY18,2018,SDM,inproceedings,Unsupervised Neural Categorization for Scientific Publications.,Keqian Li|Hanwen Zha|Yu Su 0001|Xifeng Yan
conf/sdm/ErichsonTWM21,2021,SDM,inproceedings,Noise-Response Analysis of Deep Neural Networks Quantifies Robustness and Fingerprints Structural Malware.,N. Benjamin Erichson|Dane Taylor|Qixuan Wu|Michael W. Mahoney
conf/sdm/HuZT24,2024,SDM,inproceedings,Genius: Subteam Replacement with Clustering-based Graph Neural Networks.,Chuxuan Hu|Qinghai Zhou|Hanghang Tong
conf/sdm/ZhangZWLM20,2020,SDM,inproceedings,What Do Questions Exactly Ask? MFAE: Duplicate Question Identification with Multi-Fusion Asking Emphasis.,Rong Zhang|Qifei Zhou|Bo Wu 0018|Weiping Li|Tong Mo
conf/sdm/GiacomettiS18,2018,SDM,inproceedings,Dense Neighborhood Pattern Sampling in Numerical Data.,Arnaud Giacometti|Arnaud Soulet
conf/sdm/LiCW21,2021,SDM,inproceedings,Turning Attacks into Protection: Social Media Privacy Protection Using Adversarial Attacks.,Xiaoting Li 0001|Lingwei Chen|Dinghao Wu
conf/sdm/GottckeBBZ23,2023,SDM,inproceedings,An Interpretable Measure of Dataset Complexity for Imbalanced Classification Problems.,Jonatan M|Colin Bellinger|Paula Branco|Arthur Zimek
conf/sdm/IacobCM22,2022,SDM,inproceedings,Contextual Bandits for Advertising Campaigns: A Diffusion-Model Independent Approach.,Alexandra Iacob|Bogdan Cautis|Silviu Maniu
conf/sdm/SatoYK21,2021,SDM,inproceedings,Random Features Strengthen Graph Neural Networks.,Ryoma Sato|Makoto Yamada|Hisashi Kashima
conf/sdm/KeneshlooRR19,2019,SDM,inproceedings,Deep Transfer Reinforcement Learning for Text Summarization.,Yaser Keneshloo|Naren Ramakrishnan|Chandan K. Reddy
conf/sdm/OhsakaSY20,2020,SDM,inproceedings,A Predictive Optimization Framework for Hierarchical Demand Matching.,Naoto Ohsaka|Tomoya Sakai 0001|Akihiro Yabe
conf/sdm/TanDWLQZ18,2018,SDM,inproceedings,Modeling Item-specific Effects for Video Click.,Fei Tan 0002|Kuang Du|Zhi Wei 0001|Haoran Liu|Chenguang Qin|Ran Zhu
conf/sdm/StanleyGWK20,2020,SDM,inproceedings,Harmonic Alignment.,Jay S. Stanley III|Scott Gigante|Guy Wolf|Smita Krishnaswamy
conf/sdm/BanerjeeKBDSO21,2021,SDM,inproceedings,Synthesizing Skeletal Motion and Physiological Signals as a Function of a Virtual Human's Actions and Emotions.,Bonny Banerjee|Masoumeh Heidari Kapourchali|Murchana Baruah|Mousumi Deb|Kenneth Sakauye|Mette S. Olufsen
conf/sdm/ZhangRD20,2020,SDM,inproceedings,A Graph-Based Approach for Active Learning in Regression.,Hongjing Zhang|S. S. Ravi|Ian Davidson
conf/sdm/KimKLK19,2019,SDM,inproceedings,Predicting Multiple Demographic Attributes with Task Specific Embedding Transformation and Attention Network.,Raehyun Kim|Hyunjae Kim|Janghyuk Lee|Jaewoo Kang
conf/sdm/ZhengCLL21,2021,SDM,inproceedings,Maximizing Approximately,Leqian Zheng|Hau Chan|Grigorios Loukides|Minming Li
conf/sdm/TattiM19,2019,SDM,inproceedings,Boolean matrix factorization meets consecutive ones property.,Nikolaj Tatti|Pauli Miettinen
conf/sdm/0002M24,2024,SDM,inproceedings,Bridging Semantics: Mobility Analytics Framework for Knowledge Transfer.,Shreya Ghosh 0002|Prasenjit Mitra
conf/sdm/WangH018,2018,SDM,inproceedings,NLRR++: Scalable Subspace Clustering via Non-Convex Block Coordinate Descent.,Jun Wang|Cho-Jui Hsieh|Daming Shi 0001
conf/sdm/RavirathinamGKJ24,2024,SDM,inproceedings,Combining Satellite and Weather Data for Crop Type Mapping: An Inverse Modelling Approach.,Praveen Ravirathinam|Rahul Ghosh|Ankush Khandelwal|Xiaowei Jia|David J. Mulla|Vipin Kumar 0001
conf/sdm/ZhuangHH19,2019,SDM,inproceedings,Aspect-Based Sentiment Analysis with Minimal Guidance.,Honglei Zhuang|Timothy P. Hanratty|Jiawei Har
conf/sdm/SunGZ0W24,2024,SDM,inproceedings,Exploiting Multifaceted Nature of Items and Users for Session-based Recommendation.,Tianqi Sun|Hongrui Guo|Zihan Zhang|Hongzhi Liu 0001|Zhonghai Wu
conf/sdm/LiuE23,2023,SDM,inproceedings,STABLE: Identifying and Mitigating Instability in Embeddings of the Degenerate Core.,David Liu 0006|Tina Eliassi-Rad
conf/sdm/LiMCW23,2023,SDM,inproceedings,Coarse-to-Fine Open Information Extraction via Relation Oriented Reading Comprehension.,Tingxin Li|Rui Meng|Feng Chen|Jianming Wu
conf/sdm/LinC0S24,2024,SDM,inproceedings,Unified Modeling and Clustering of Mobility Trajectories with Spatiotemporal Point Processes.,Haowen Lin|Yao-Yi Chiang|Li Xiong 0001|Cyrus Shahabi
conf/sdm/Zhou0X0022,2022,SDM,inproceedings,Cycle-Balanced Representation Learning For Counterfactual Inference.,Guanglin Zhou|Lina Yao 0001|Xiwei Xu 0001|Chen Wang 0008|Liming Zhu 0001
conf/sdm/HsiehSWH21,2021,SDM,inproceedings,Functional Autoencoders for Functional Data Representation Learning.,Tsung-Yu Hsieh|Yiwei Sun|Suhang Wang|Vasant G. Honavar
conf/sdm/00010S0W23,2023,SDM,inproceedings,Abnormal Event Detection via Hypergraph Contrastive Learning.,Bo Yan 0001|Cheng Yang 0002|Chuan Shi 0001|Jiawei Liu 0006|Xiaochen Wang
conf/sdm/YeZYHHS24,2024,SDM,inproceedings,A Novel Hybrid Graph Learning Method for Inbound Parcel Volume Forecasting in Logistics System.,Lisha Ye|Jianfeng Zhou|Zhe Yin|Kunpeng Han|Haoyuan Hu|Dongjin Song
conf/sdm/LinWW19,2019,SDM,inproceedings,MM-Pred: A Deep Predictive Model for Multi-attribute Event Sequence.,Li Lin 0011|Lijie Wen 0001|Jianmin Wang 0001
conf/sdm/MandlechaCKK22,2022,SDM,inproceedings,Hybrid Tokenization and Datasets for Solving Mathematics and Science Problems Using Transformers.,Pratik Mandlecha|Snehith Kumar Chatakonda|Neeraj Kollepara|Pawan Kumar 0001
conf/sdm/ZhangC23,2023,SDM,inproceedings,Understanding Influence Maximization via Higher-Order Decomposition.,Zonghan Zhang|Zhiqian Chen
conf/sdm/ChenP19,2019,SDM,inproceedings,Joint Post and Link-level Influence Modeling on Social Media.,Liangzhe Chen|B. Aditya Prakash
conf/sdm/LeeKMA20,2020,SDM,inproceedings,Deep Parametric Model for Discovering Group-cohesive Functional Brain Regions.,John Boaz Lee|Xiangnan Kong|Constance M. Moore|Nesreen K. Ahmed
conf/sdm/TajimaHZK21,2021,SDM,inproceedings,Frank-Wolfe algorithm for learning SVM-type multi-category classifiers.,Kenya Tajima|Yoshihiro Hirohashi|Esmeraldo Ronnie Rey Zara|Tsuyoshi Kato
conf/sdm/DingLBL19,2019,SDM,inproceedings,Deep Anomaly Detection on Attributed Networks.,Kaize Ding|Jundong Li|Rohit Bhanushali|Huan Liu 0001
conf/sdm/CarpentierFMV24,2024,SDM,inproceedings,Pattern-based Time Series Semantic Segmentation with Gradual State Transitions.,Louis Carpentier|Len Feremans|Wannes Meert|Mathias Verbeke
conf/sdm/ChuCC0R23,2023,SDM,inproceedings,Estimating Propensity Scores with Deep Adaptive Variable Selection.,Zhixuan Chu|Mechelle Claridy|Jos|Sheng Li 0001|Stephen L. Rathbun
conf/sdm/LambaA19,2019,SDM,inproceedings,Learning On-the-Job to Re-rank Anomalies from Top-1 Feedback.,Hemank Lamba|Leman Akoglu
conf/sdm/JiangZWZ22,2022,SDM,inproceedings,Capturing Model Uncertainty with Data Augmentation in Deep Learning.,Wenming Jiang|Ying Zhao|Yihan Wu|Haojia Zuo
conf/sdm/KanatsoulisS21,2021,SDM,inproceedings,TeX-Graph: Coupled tensor-matrix knowledge-graph embedding for COVID-19 drug repurposing.,Charilaos I. Kanatsoulis|Nicholas D. Sidiropoulos
conf/sdm/AdhikariRPV18,2018,SDM,inproceedings,Near-Optimal Mapping of Network States using Probes.,Bijaya Adhikari|Pavan Rangudu|B. Aditya Prakash|Anil Vullikanti
conf/sdm/LiMJJ024,2024,SDM,inproceedings,Multi-Interest Network with Simple Diffusion for Multi-Behavior Sequential Recommendation.,Qingfeng Li 0001|Huifang Ma|Wangyu Jin|Yugang Ji|Zhixin Li 0001
conf/sdm/FariaAM23,2023,SDM,inproceedings,Fisher Scoring Method for Neural Networks Optimization.,Jackson de Faria|Renato Assun|Fabricio Murai
conf/sdm/ChenBG0T22,2022,SDM,inproceedings,Dense and well-connected subgraph detection in dual networks.,Tianyi Chen|Francesco Bonchi|David Garc|Atsushi Miyauchi 0001|Charalampos E. Tsourakakis
conf/sdm/KisamoriWKF18,2018,SDM,inproceedings,A Rare and Critical Condition Search Technique and its Application to Telescope Stray Light Analysis.,Keiichi Kisamori|Takashi Washio|Yoshio Kameda|Ryohei Fujimaki
conf/sdm/ZaidiPW18,2018,SDM,inproceedings,Efficient and Effective Accelerated Hierarchical Higher-Order Logistic Regression for Large Data Quantities.,Nayyar Abbas Zaidi|Fran|Geoffrey I. Webb
conf/sdm/WiegandKV23,2023,SDM,inproceedings,Why Are We Waiting? Discovering Interpretable Models for Predicting Sojourn and Waiting Times.,Boris Wiegand|Dietrich Klakow|Jilles Vreeken
conf/sdm/FergusonM22,2022,SDM,inproceedings,Computation of the Sample Fr,Daniel Ferguson|Fran
conf/sdm/WangBLTZ19,2019,SDM,inproceedings,Deep Multi-view Information Bottleneck.,Qi Wang|Claire Boudreau|Qixing Luo|Pang-Ning Tan|Jiayu Zhou
conf/sdm/LinZDOZ23,2023,SDM,inproceedings,MoVAE: A Variational AutoEncoder for Molecular Graph Generation.,Zerun Lin|Yuhan Zhang|Lixin Duan|Le Ou-Yang|Peilin Zhao
conf/sdm/MatsunoG20,2020,SDM,inproceedings,Improved mixing time for,Ryuta Matsuno|Aristides Gionis
conf/sdm/ZhangXZT23,2023,SDM,inproceedings,Representation Learning on Dynamic Network of Networks.,Si Zhang|Yinglong Xia|Yan Zhu|Hanghang Tong
conf/sdm/GaoWR21,2021,SDM,inproceedings,Provable Distributed Stochastic Gradient Descent with Delayed Updates.,Hongchang Gao|Gang Wu 0013|Ryan A. Rossi
conf/sdm/CaiZR18,2018,SDM,inproceedings,JUMP: A Fast Deterministic Algorithm to Find the Closest Pair of Subsequences.,Xingyu Cai|Shanglin Zhou|Sanguthevar Rajasekaran
conf/sdm/TanYDWZ18,2018,SDM,inproceedings,Multi-view Weak-label Learning based on Matrix Completion.,Qiaoyu Tan|Guoxian Yu|Carlotta Domeniconi|Jun Wang 0035|Zili Zhang 0001
conf/sdm/McNeilMTB23,2023,SDM,inproceedings,CADENCE: Community-Aware Detection of Dynamic Network States.,Maxwell McNeil|Carolina Mattsson|Frank W. Takes|Petko Bogdanov
conf/sdm/YangHS20,2020,SDM,inproceedings,Identifying Potential Investors with Data Driven Approaches.,Bo Yang 0053|Kejun Huang|Nicholas D. Sidiropoulos
conf/sdm/PhanI19,2019,SDM,inproceedings,,Dzung T. Phan|Tsuyoshi Id
conf/sdm/0006LML18,2018,SDM,inproceedings,Toward Relational Learning with Misinformation.,Liang Wu 0006|Jundong Li|Fred Morstatter|Huan Liu 0001
conf/sdm/0002ZYF024,2024,SDM,inproceedings,FedDCSR: Federated Cross-domain Sequential Recommendation via Disentangled Representation Learning.,Hongyu Zhang 0002|Dongyi Zheng|Xu Yang|Jiyuan Feng|Qing Liao 0001
conf/isicdm/ShiPLWCL18,2018,ISICDM,inproceedings,Automatic Localization and Segmentation of Vertebral Bodies in 3D CT Volumes with Deep Learning.,Dejun Shi|Yaling Pan|Chunlei Liu 0007|Yao Wang|Deqi Cui|Yong Lu
conf/isicdm/0001PC19,2019,ISICDM,inproceedings,Broad Learning-based Intervertebral Discs Localization and Segmentation.,Hanqiang Liu 0001|Anqi Pi|Vipin Chaudhary
conf/isicdm/XieMPGLG18,2018,ISICDM,inproceedings,Degree Evaluation of Facial Nerve Paralysis by Combining LBP and Gabor Features.,Fei Xie|Yuchen Ma|Zeting Pan|Xinming Guo|Jun Liu|Gang Gao
conf/isicdm/XuDLZYL19,2019,ISICDM,inproceedings,Bladder MR Image Segmentation by Convex Global Optimization of Coupled Borders.,Xiaopan Xu|Peng Du|Yang Liu 0093|Xi Zhang 0017|Jing Yuan 0001|Hongbing Lu
conf/isicdm/WuWLYQ18,2018,ISICDM,inproceedings,Contour-based Historical Building Image Matching.,Gang Wu 0007|Zhaohe Wang|Jialin Li|Zhihui Yu|Baiyou Qiao
conf/isicdm/WeiXN19,2019,ISICDM,inproceedings,Left Ventricle Segmentation and Quantification with Attention-Enhanced Segmentation and Shape Correction.,Hongrong Wei|Wufeng Xue|Dong Ni 0001
conf/isicdm/LuoKWT19,2019,ISICDM,inproceedings,Low-dose X-ray Computed Tomography Image Reconstruction Using Edge Sparsity Regularization.,Shousheng Luo|Keke Kang|Yang Wang 0020|Xue-Cheng Tai
conf/isicdm/LiuWWZTX18,2018,ISICDM,inproceedings,Multitask Learning for Pathomorphology Recognition of Squamous Intraepithelial Lesion in Thinprep Cytologic Test.,Li Liu|Yuanhua Wang|Dongdong Wu|Yongping Zhai|Liwen Tan|Jingjing Xiao
conf/isicdm/FuHY20,2020,ISICDM,inproceedings,Liver vessel segmentation based on densely connected three-dimensional fully convolutional neural network.,Meihan Fu|Ying Hu|Jinzhu Yang
conf/isicdm/ChenHS0P20,2020,ISICDM,inproceedings,Task-Driven Deep Learning for LDCT Image Denoising.,Kecheng Chen|Jiaxin Huang 0006|Jiayu Sun|Yazhou Ren 0001|Xiaorong Pu
conf/isicdm/Liu0B19,2019,ISICDM,inproceedings,Body Composition Segmentation Based on Dual-pathway Deep Dilated Convolutional Neural Network.,Tiange Liu|Pengfei Xu 0003|Yuchang Bo
conf/isicdm/GuoPGZZZ19,2019,ISICDM,inproceedings,Effective Representation of Three-Dimension Nodules for False-Positive Reduction in Pulmonary Nodule Detection.,Wei Guo 0016|AdevianFairuz Pratama|Zhaoxuan Gong|Wei Zhou 0003|Dazhe Zhao|Guodong Zhang 0005
conf/isicdm/GongGGZKZ18,2018,ISICDM,inproceedings,Level Set Framework of Multi Labels Fusion for Multiple Sclerosis Lesion Segmentation.,Zhaoxuan Gong|Wei Guo 0016|Jia Guo|Zhenyu Zhu|Yoohwan Kim|Guodong Zhang 0005
conf/isicdm/LuFLZ19,2019,ISICDM,inproceedings,ROI Localization and Initialization Method for Left Ventricle Segmentation.,Junchi Lu|Chaolu Feng|Wei Li 0117|Dazhe Zhao
conf/isicdm/LiLZ19,2019,ISICDM,inproceedings,Quantifying Auricular Cartilage in Vivo Using Ultra-Short Echo Time (UTE) T2* Mapping.,Xue Li|Enhui Li|Weiwei Zhang
conf/isicdm/HuSLWZ18,2018,ISICDM,inproceedings,A Novel Multi-Atlas and Multi-Channel (MAMC) Approach for Multiple Sclerosis Lesion Segmentation in Brain MRI.,Changjun Hu|Liansong Song|Meiru Liu|Jingjing Wang 0002|Liren Zhang
conf/isicdm/ZhangWD019,2019,ISICDM,inproceedings,Multiscale Morphological Tone Mapping Operator for High Dynamic Range Images.,Yinghui Zhang|Ke Wang|Xiaojuan Deng|Hongwei Li 0006
conf/isicdm/XiaZ19,2019,ISICDM,inproceedings,Expanded Mask R-CNN's Retinal Edema Detection Network.,Haiying Xia|Fuyu Zhu
conf/isicdm/Xie0019,2019,ISICDM,inproceedings,A New Smoothing Based Image Recolorization Method.,Bin Xie|Yu Han 0001|Chen Xu 0004
conf/isicdm/LiLLWL20,2020,ISICDM,inproceedings,A Brief Review of Computer-aided Whole-slide Image Detection Techniques.,Xintong Li|Chen Li 0022|Xiaoqi Li 0007|Jian Wu 0036|Xiaoyan Li
conf/isicdm/ZhaoWW18,2018,ISICDM,inproceedings,Classification of Benign and Malignant Breast Mass in Digital Mammograms with Convolutional Neural Networks.,Xin Zhao|Xianheng Wang|Hongkai Wang 0002
conf/isicdm/QiGGTSZ19,2019,ISICDM,inproceedings,Pulmonary Nodules Image Retrieval via Supervised Deep Hashing.,Yongjun Qi|Junhua Gu|Juanping Geng|Zepei Tian|Yingru Su|Yajuan Zhang
conf/isicdm/MaXFZ19,2019,ISICDM,inproceedings,Segmentation of Prostate Peripheral Zone based on Multi-scale Features Enhancement.,Xiaozhi Ma|Dongdong Xie 0001|Jing Fang|Shu Zhan
conf/isicdm/LiuLC20b,2020,ISICDM,inproceedings,S-GCN: A siamese spectral graph convolutions on brain connectivity networks.,Xiaoli Liu 0001|Jiali Li|Peng Cao 0001
conf/isicdm/XuLLLT20,2020,ISICDM,inproceedings,Segmentation of Lung Parenchyma Based on FPN++Mask R-CNN Model.,Xingfei Xu|Gen Li|Xiaoshuo Li|Pan Liu|Wenjun Tan
conf/isicdm/ChengYJZW18,2018,ISICDM,inproceedings,Local Gauss Multiplicative Components (LG-MC) Method for MR Image Segmentation.,Jie Cheng|Haiqing Yin|Lingling Jiang|Junyu Zheng|Su Wei
conf/isicdm/YinLGML18,2018,ISICDM,inproceedings,Image Threshold Segmentation Based on BEMD and Genetic Algorithm.,Wenshe Yin|Pengfei Li|Guanhua Guan|Fankui Meng|Boqiao Li
conf/isicdm/FanT19,2019,ISICDM,inproceedings,Regularized UNet for Automated Pancreas Segmentation.,Jia Fan|Xue-Cheng Tai
conf/isicdm/WuZXY19,2019,ISICDM,inproceedings,Fluoroscopic Image Denoising with Feature Preserving Residual Noise Learning.,Chengyang Wu|Pu Zhang|Yan Xu|Jingwu Yao
conf/isicdm/ZhangQJWYT20,2020,ISICDM,inproceedings,Coarse-to-fine Kidney Segmentation Incorporating Abnormality Detection and Correction.,Yue Zhang 0033|Jiaming Qiu|Dabin Jie|Jiong Wu|Terry Tao Ye|Xiaoying Tang 0001
conf/isicdm/YangY19,2019,ISICDM,inproceedings,Accurate and Robust Active Contour Model for Medical Image Segmentation and Correction.,Yunyun Yang|Yunna Yang
conf/isicdm/LiZYFWZ19,2019,ISICDM,inproceedings,R4: A Client Server Architecture Oriented Open Three Dimensional Reconstruction Layered Reference Model for Medical Images.,Wei Li 0117|Wenping Zhou|Kun Yu 0002|Chaolu Feng|Haixu Wang|Dazhe Zhao
conf/isicdm/YangLZ19,2019,ISICDM,inproceedings,Saliency Detection Based on Non-convex Weighted Surrogates.,Yu Yang|Min Li 0024|Yao Zhang
conf/isicdm/TangQT19,2019,ISICDM,inproceedings,Z-range Extension of Volume Imaged with Clinical C-arm Computed Tomography from A Single Rotation Helical Cone-beam Scan.,Shaojie Tang 0002|Zhiwei Qiao|Xiangyang Tang
conf/isicdm/GongZZZG19,2019,ISICDM,inproceedings,Convolutional Neural Networks Based Level Set Framework for Pancreas Segmentation from CT Images.,Zhaoxuan Gong|Zhenyu Zhu|Guodong Zhang 0005|Dazhe Zhao|Wei Guo 0016
conf/isicdm/ZhaoLL19,2019,ISICDM,inproceedings,Dental Data Analysis Based on Dental X-ray Panorama.,Shuxu Zhao|Changrong Liu|Qing Luo
conf/isicdm/ZhongWYZT19,2019,ISICDM,inproceedings,3D Fully Convolutional Network Incorporating Savitzky-Golay Filtering for Prostate Segmentation.,Pinyuan Zhong|Jiong Wu|Zhe Yuan|Yue Zhang 0033|Xiaoying Tang 0001
conf/isicdm/XieL18,2018,ISICDM,inproceedings,Simultaneous Detection and Segmentation of Cell Nuclei based on Convolutional Neural Network.,Lipeng Xie|Chunming Li
conf/isicdm/HuangJZKS20,2020,ISICDM,inproceedings,Automatic segmentation of prostate cancer based on fusion multi-parameter MRI images.,Xunan Huang|Guang Jia|Bo Zhang 0089|Michael V. Knopp|Zarine K. Shah
conf/isicdm/LiLH18,2018,ISICDM,inproceedings,The Minimum Description Length Guided Model Selection in Granger Causality Analysis.,Fei Li 0026|Qiang Lin|Zhenghui Hu
conf/isicdm/SunJY20,2020,ISICDM,inproceedings,Anisotropic total variation minimization approach in in-line phase-contrast tomographyT.,Zefang Sun|Dongjiang Ji|Shidi Yang
conf/isicdm/XiTW19,2019,ISICDM,inproceedings,Multi-retinal Images Stitching Based on the Maximum Fusion and Correction Ratio of Gray Average.,Jingwei Xi|Pengwei Teng|Jiajun Wang
conf/isicdm/JiangCDYZ20,2020,ISICDM,inproceedings,GCN-RNN: An Unified Framework for Modeling the multi-label diagnosis of chest X-ray disease.,Chunyu Jiang|Peng Cao 0001|Lili Dou|Jinzhu Yang|Dazhe Zhao
conf/isicdm/ZhiCM19,2019,ISICDM,inproceedings,A Projection Match Based Motion Compensated Algorithm in 4DCBCT.,Shaohua Zhi|Shaojie Chang|Xuanqin Mou
conf/isicdm/LiZL19,2019,ISICDM,inproceedings,Application of Distance Regularized Chan-Vese Method for Kidney Segmentation in Renal Scintigraphy.,Miao Li|Xiujuan Zheng|Kai Liu 0012
conf/isicdm/LuZXHL19,2019,ISICDM,inproceedings,The Prognosis Prediction of GBM Based on High-risk Subregion and Multi-parametric MR Imaging.,Di Lu|Xi Zhang 0017|Xiaopan Xu|Xiaowei He|Yang Liu 0093
conf/isicdm/SunF20,2020,ISICDM,inproceedings,A Bayesian approach for CT perfusion parameters estimation.,Tao Sun|Roger Fulton
conf/isicdm/LiXH20,2020,ISICDM,inproceedings,A Modified Multiplicative Intrinsic Component and Local Intensity Inhomogeneity for Brain Image Segmentation.,Ji Li|Haiping Xu|Chencheng Huang
conf/isicdm/ShiMMLZ19,2019,ISICDM,inproceedings,Combination Strategy of Deep Learning and Direct Back Projection for High-efficiency Computed Tomography Reconstruction.,Yu Shi|Fanzhen Meng|Ye Mao|Chenfeng Li|Shouping Zhu
conf/isicdm/ChangLL19,2019,ISICDM,inproceedings,A Hybrid Fusion Method Based on Image Decomposition and Low Rank Representation.,Lihong Chang|Xiaoping Li|Wanshun Lu
conf/isicdm/LiuLC20,2020,ISICDM,inproceedings,SP-MTFL: A self paced multi-task feature learning method for cognitive performance predicting of Alzheimer's disease.,Xiaoli Liu 0001|Jiali Li|Peng Cao 0001
conf/isicdm/WangYFZML19,2019,ISICDM,inproceedings,Graph Cuts and Shape Constraint Based Automatic Femoral Head Segmentation in CT Images.,Dongjie Wang|Kun Yu 0002|Chaolu Feng|Dazhe Zhao|Xin Min|Wei Li 0117
conf/isicdm/DongLYLC18,2018,ISICDM,inproceedings,Robust Segmentation of the Left Ventricle from Cardiac MRI via Capsule Neural Network.,Jiaxiu Dong|Chang Liu|Cong Yang|Nan Lin|Yangjie Cao
conf/isicdm/YangJMDG19,2019,ISICDM,inproceedings,A Pulmonary Nodule Detection Algorithm Based on Low Dose CT Images.,Qian Yang|Huiqin Jiang|Ling Ma 0005|Xiaozhen Du|Jianbo Gao
conf/isicdm/ZhaoXQZ19,2019,ISICDM,inproceedings,An Adaptive Device-Aware Model Optimization Framework.,Shuzhen Zhao|Hongwei Xie|Yan Qiang 0001|Hao Zhang 0061
conf/isicdm/LiuZW19,2019,ISICDM,inproceedings,Organ Localization in PET/CT Images using Hierarchical Conditional Faster R-CNN Method.,Linlin Liu|Bin Zhang|Hongkai Wang 0002
conf/isicdm/RenLGL19,2019,ISICDM,inproceedings,Transfer Learning Models on Brain Age Prediction.,Yanhao Ren|Qiang Luo|Weikang Gong|Wenlian Lu
conf/isicdm/Xu0ZLSZ20,2020,ISICDM,inproceedings,Microscopic Image Augmentation Using an Enhanced WGAN.,Hao Xu 0042|Chen Li 0022|Jinghua Zhang|Zihan Li|Changhao Sun|Xin Zhao 0023
conf/isicdm/ZhangCXQ19,2019,ISICDM,inproceedings,Conditional Convolution Generative Adversarial Network for Bi-ventricle Segmentation in Cardiac MR Images.,Haoran Zhang|Xuehao Cao|Lisheng Xu|Lin Qi 0002
conf/isicdm/HeDHXSC20,2020,ISICDM,inproceedings,Dynamic alterations of amplitude of low-frequency fluctuations in adolescents with autism spectrum disorder.,Changchun He|Xujun Duan|Xinyue Huang|Jinming Xiao|Xiaolong Shan|Huafu Chen
conf/isicdm/ChenCTSYC20,2020,ISICDM,inproceedings,Amygdala-Based Structural Covariance and Functional Connectivity Alterations in Patients with Generalized Anxiety Disorder.,Yuyan Chen|Qian Cui|Qin Tang|Wei Sheng|Yang Yang|Huafu Chen
conf/isicdm/WangHLWCP19,2019,ISICDM,inproceedings,Automatic Classification of Exudates in Color Fundus Images Using an Augmented Deep Learning Procedure.,Lei Wang 0163|Ying Huang|Bing Lin|Wencan Wu|Hao Chen 0101|Jiantao Pu
conf/isicdm/ZhangYX18,2018,ISICDM,inproceedings,Adaptive Sampling for GPU-based 3-D Volume Rendering.,Chun-han Zhang|Hao Yin|Shanghua Xiao
conf/isicdm/LiDZCM20,2020,ISICDM,inproceedings,Multi-energy CT image restoration algorithm based on the flat-panel X-ray source.,Yang Li 0119|Jiayu Duan|Shaohua Zhi|Jianmei Cai|Xuanqin Mou
