key,year,venue,pub_type,title,authors
conf/icdm/WanXLZH19,2019,ICDM,inproceedings,Towards Making Deep Transfer Learning Never Hurt.,Ruosi Wan|Haoyi Xiong|Xingjian Li 0002|Zhanxing Zhu|Jun Huan
conf/icdm/0003ZXLJ22,2022,ICDM,inproceedings,STORM-GAN: Spatio-Temporal Meta-GAN for Cross-City Estimation of Human Mobility Responses to COVID-19.,Han Bao 0003|Xun Zhou 0001|Yiqun Xie|Yanhua Li|Xiaowei Jia
conf/icdm/WeiZZHW19,2019,ICDM,inproceedings,A Coarse-to-Fine Multi-stream Hybrid Deraining Network for Single Image Deraining.,Yanyan Wei|Zhao Zhang 0001|Haijun Zhang 0002|Richang Hong|Meng Wang 0001
conf/icdm/GunesCBT18,2018,ICDM Workshops,inproceedings,Ask George Washington on Negotiated Texts with Quill Q&A.,Omer Gunes|Nicholas Cole|Sebastian Bates|Jonas Tupp-Mugglestone
conf/icdm/00010WDWF21,2021,ICDM,inproceedings,Efficient Reinforced Feature Selection via Early Stopping Traverse Strategy.,Kunpeng Liu 0001|Pengfei Wang 0008|Dongjie Wang|Wan Du|Dapeng Oliver Wu|Yanjie Fu
conf/icdm/WuYGHC18,2018,ICDM,inproceedings,EPAB: Early Pattern Aware Bayesian Model for Social Content Popularity Prediction.,Qitian Wu|Chaoqi Yang|Xiaofeng Gao 0001|Peng He|Guihai Chen
conf/icdm/LiW024,2024,ICDM,inproceedings,Scalable Graph Classification via Random Walk Fingerprints.,Peiyan Li 0002|Honglian Wang|Christian B
conf/icdm/YoonGHF20,2020,ICDM,inproceedings,Autonomous Graph Mining Algorithm Search with Best Speed/Accuracy Trade-off.,Minji Yoon|Th|Bryan Hooi|Christos Faloutsos
conf/icdm/0002NF20,2020,ICDM,inproceedings,Community Preserved Social Graph Publishing with Node Differential Privacy.,Sen Zhang 0002|Weiwei Ni|Nan Fu
conf/icdm/XuLJZ20,2020,ICDM (Workshops),inproceedings,Cache-based Optimization for Block Commit of Hyperledger Fabric.,Qinqi Xu|Yimin Lin|Qingshan Jiang|Mengqiu Zhang
conf/icdm/PopescuCB23,2023,ICDM (Workshops),inproceedings,Generating assessment tests using image-based items.,Doru Anastasiu Popescu|Doru Constantin|Nicolae Bold
conf/icdm/Wang00023,2023,ICDM,inproceedings,GeoMixer: The MLP-Based Sequential POI Recommender with Travel Routing Modelling.,Tianxing Wang 0004|Can Wang 0004|Hui Tian 0001|Hong Shen 0001
conf/icdm/GuoQL19,2019,ICDM Workshops,inproceedings,Mining Logic Patterns from Visual Data.,Qian Guo 0005|Yuhua Qian|Xinyan Liang
conf/icdm/MahmoodA20,2020,ICDM (Workshops),inproceedings,Using Deep Generative Models to Boost Forecasting: A Phishing Prediction Case Study.,Syed Hasan Amin Mahmood|Ahmed Abbasi
conf/icdm/ShaoXG18,2018,ICDM,inproceedings,Multi-label Learning with Label Enhancement.,Ruifeng Shao|Ning Xu 0009|Xin Geng 0001
conf/icdm/WangGR19,2019,ICDM Workshops,inproceedings,Nearest-Neighbor Neural Networks for Geostatistics.,Haoyu Wang|Yawen Guan|Brian J. Reich
conf/icdm/PretiMR22,2022,ICDM,inproceedings,Alice and the Caterpillar: A More Descriptive Null Model for Assessing Data Mining Results.,Giulia Preti|Gianmarco De Francisci Morales|Matteo Riondato
conf/icdm/CaoZL23,2023,ICDM,inproceedings,Online Ensemble of Ensemble OVA Framework for Class Evolution with Dominant Emerging Classes.,Zhi Cao 0001|Shuyi Zhang|Chin-Teng Lin
conf/icdm/ChenL18,2018,ICDM,inproceedings,DrugCom: Synergistic Discovery of Drug Combinations Using Tensor Decomposition.,Huiyuan Chen|Jing Li 0002
conf/icdm/Lu00ZGS24,2024,ICDM,inproceedings,FGLBA: Enabling Highly-Effective and Stealthy Backdoor Attack on Federated Graph Learning.,Qing Lu|Miao Hu 0001|Di Wu 0001|Yipeng Zhou|Mohsen Guizani|Quan Z. Sheng
conf/icdm/GadirajuRV19,2019,ICDM Workshops,inproceedings,Evaluating Performance of Deep Neural Networks for Crop Classification and Complex Facility Recognition.,Krishna Karthik Gadiraju|Bharathkumar Ramachandra|Ranga Raju Vatsavai
conf/icdm/ZhangL23,2023,ICDM (Workshops),inproceedings,A Survey on Spatio-Temporal Graph Neural Networks for Traffic Forecasting.,Can Zhang|Minglong Lei
conf/icdm/ShahsavariHSS23,2023,ICDM (Workshops),inproceedings,A lightweight and unsupervised approach for identifying risk events in news articles.,Maryam Shahsavari|Omar Khadeer Hussain|Morteza Saberi|Pankaj Sharma 0001
conf/icdm/HarriganSI18,2018,ICDM Workshops,inproceedings,Airdrops and Privacy: A Case Study in Cross-Blockchain Analysis.,Martin Harrigan|Lei Shi 0008|Jacob Illum
conf/icdm/PramanikIS18,2018,ICDM,inproceedings,Predicted Edit Distance Based Clustering of Gene Sequences.,Sakti Pramanik|A. K. M. Tauhidul Islam|Shamik Sural
conf/icdm/ZhangZ0B23,2023,ICDM,inproceedings,MEG: Masked Ensemble Tabular Data Generator.,Yishuo Zhang|Nayyar Abbas Zaidi|Gang Li 0009|Wray L. Buntine
conf/icdm/ZhangZ00MM23,2023,ICDM,inproceedings,ATTA: Adversarial Task-transferable Attacks on Autonomous Driving Systems.,Qingjie Zhang|Maosen Zhang|Han Qiu 0001|Tianwei Zhang 0004|Mounira Msahli|G
conf/icdm/ZhangB18,2018,ICDM Workshops,inproceedings,On the Sustainability of Blockchain Funding.,Bingsheng Zhang|Hamed Balogun
conf/icdm/KoJJMS21,2021,ICDM,inproceedings,ENGINE: Enhancing Neuroimaging and Genetic Information by Neural Embedding.,Wonjun Ko|Wonsik Jung|Eunjin Jeon|Ahmad Wisnu Mulyadi|Heung-Il Suk
conf/icdm/CaiWZXJ19,2019,ICDM,inproceedings,Supervised Class Distribution Learning for GANs-Based Imbalanced Classification.,Zixin Cai|Xinyue Wang|Mingjie Zhou|Jian Xu|Liping Jing
conf/icdm/Gao0A24,2024,ICDM (Workshops),inproceedings,Fed-LDR: Federated Local Data-infused Graph Creation with Node-centric Model Refinement.,Jiechao Gao|Yuangang Li 0002|Syeda Faiza Ahmed
conf/icdm/DevHP19,2019,ICDM,inproceedings,Closed Form Word Embedding Alignment.,Sunipa Dev|Safia Hassan|Jeff M. Phillips
conf/icdm/MengZXX18,2018,ICDM,inproceedings,Intelligent Salary Benchmarking for Talent Recruitment: A Holistic Matrix Factorization Approach.,Qingxin Meng 0002|Hengshu Zhu|Keli Xiao|Hui Xiong 0001
conf/icdm/KusabaS0K20,2020,ICDM (Workshops),inproceedings,Predictive Nonlinear Modeling by Koopman Mode Decomposition.,Akira Kusaba|Kilho Shin 0001|Dave Shepard 0001|Tetsuji Kuboyama
conf/icdm/LiangHW19,2019,ICDM,inproceedings,Consistency Meets Inconsistency: A Unified Graph Learning Framework for Multi-view Clustering.,Youwei Liang|Dong Huang 0001|Chang-Dong Wang 0001
conf/icdm/KoneruW0R23,2023,ICDM (Workshops),inproceedings,Can machine learning algorithms predict publication outcomes? A case study of COVID-19 preprints.,Sai Dileep Koneru|Xin Wei|Jian Wu 0006|Sarah Rajtmajer
conf/icdm/NewenM22,2022,ICDM (Workshops),inproceedings,Unsupervised DeepView: Global Uncertainty Visualization for High Dimensional Data.,Carina Newen|Emmanuel M
conf/icdm/PuruckerSLB22,2022,ICDM,inproceedings,Estimating the Pruned Search Space Size of Subgroup Discovery.,Lennart Purucker|Felix I. Stamm|Florian Lemmerich|Joeran Beel
conf/icdm/YaoSSZ24,2024,ICDM (Workshops),inproceedings,Learning Invariant Features on Graphs by Disentangling Spurious Features.,Tianjun Yao|Yongqiang Shen|Zhiqiang Shen|Kun Zhang
conf/icdm/LeeS21,2021,ICDM,inproceedings,THyMe+: Temporal Hypergraph Motifs and Fast Algorithms for Exact Counting.,Geon Lee|Kijung Shin
conf/icdm/TingWWZ21,2021,ICDM,inproceedings,Isolation Kernel Density Estimation.,Kai Ming Ting|Takashi Washio|Jonathan R. Wells|Hang Zhang 0003
conf/icdm/FangW0L22,2022,ICDM,inproceedings,Structure-Preserving Graph Representation Learning.,Ruiyi Fang|Liangjian Wen|Zhao Kang 0001|Jianzhuang Liu
conf/icdm/XuHW0DY19,2019,ICDM,inproceedings,Social Trust Network Embedding.,Pinghua Xu|Wenbin Hu 0001|Jia Wu 0001|Weiwei Liu 0003|Bo Du 0001|Jian Yang 0001
conf/icdm/ZhangRW020,2020,ICDM,inproceedings,Generalizing Universal Adversarial Attacks Beyond Additive Perturbations.,Yanghao Zhang|Wenjie Ruan|Fu Wang|Xiaowei Huang 0001
conf/icdm/WangHZ24,2024,ICDM (Workshops),inproceedings,Projection Pursuit Based Density Ratio Estimation.,Meilin Wang|Wei Huang|Zheng Zhang
conf/icdm/DangCL18,2018,ICDM Workshops,inproceedings,A Comparative Study of Urban Mobility Patterns Using Large-Scale Spatio-Temporal Data.,The Anh Dang|Jodi Chiam|Ying Li 0040
conf/icdm/PhanLDC19,2019,ICDM Workshops,inproceedings,Enhancing Clinical Name Entity Recognition Based on Hybrid Deep Learning Scheme.,Robert Phan|Thoai Man Luu|Rachel Davey|Girija Chetty
conf/icdm/XuWWW19,2019,ICDM,inproceedings,MIX: A Joint Learning Framework for Detecting Both Clustered and Scattered Outliers in Mixed-Type Data.,Hongzuo Xu|Yijie Wang 0001|Yongjun Wang|Zhiyue Wu
conf/icdm/ZhangGB19,2019,ICDM,inproceedings,PERCeIDs: PERiodic CommunIty Detection.,Lin Zhang|Alexander Gorovits|Petko Bogdanov
conf/icdm/WangWWZBW22,2022,ICDM,inproceedings,Countering Modal Redundancy and Heterogeneity: A Self-Correcting Multimodal Fusion.,Pengkun Wang 0001|Xu Wang 0029|Binwu Wang|Yudong Zhang 0005|Lei Bai 0001|Yang Wang 0015
conf/icdm/LiuHNW23,2023,ICDM,inproceedings,Promoting Robustness of Randomized Smoothing: Two Cost-Effective Approaches.,Linbo Liu|Trong Nghia Hoang|Lam M. Nguyen|Tsui-Wei Weng
conf/icdm/ChandraCN20,2020,ICDM (Workshops),inproceedings,"One Belt, One Road, One Sentiment? A Hybrid Approach to Gauging Public Opinions on the New Silk Road Initiative.",Jonathan Kevin Chandra|Erik Cambria|Andrea Nanetti
conf/icdm/JiaoLJWW21,2021,ICDM,inproceedings,An Effective and Robust Framework by Modeling Correlations of Multiplex Network Embedding.,Pengfei Jiao|Ruili Lu|Di Jin 0001|Yinghui Wang 0005|Huaming Wu
conf/icdm/SureshN20,2020,ICDM,inproceedings,A Hybrid Model for Learning Embeddings and Logical Rules Simultaneously from Knowledge Graphs.,Susheel Suresh|Jennifer Neville
conf/icdm/BelhadiDL19,2019,ICDM Workshops,inproceedings,Comparative Study on Trajectory Outlier Detection Algorithms.,Asma Belhadi|Youcef Djenouri|Jerry Chun-Wei Lin
conf/icdm/LinH20,2020,ICDM,inproceedings,A Goal-Prioritized Algorithm for Additional Route Deployment on Existing Mass Transportation System.,Fandel Lin|Hsun-Ping Hsieh
conf/icdm/KumarB18,2018,ICDM Workshops,inproceedings,Review of Graph Processing Frameworks.,Siddharth Bhatia 0001|Rajiv Kumar 0002
conf/icdm/ZhujiW0W23,2023,ICDM (Workshops),inproceedings,Blockchain-Based System for Vaccine Traceability.,Xining Zhuji|Jiehua Wang|Weiping Ding 0001|Weixiang Wu
conf/icdm/RenXZZGC18,2018,ICDM,inproceedings,Tracking and Forecasting Dynamics in Crowdfunding: A Basis-Synthesis Approach.,Xiaoying Ren|Linli Xu|Tianxiang Zhao 0006|Chen Zhu 0003|Junliang Guo|Enhong Chen
conf/icdm/RenLWLSC18,2018,ICDM Workshops,inproceedings,NEARM: Natural Language Enhanced Association Rules Mining.,Shiya Ren|Zhixing Li|Huaming Wang|Yuan Li 0050|Ke Shen 0003|Sijie Cheng
conf/icdm/LiXXW23,2023,ICDM,inproceedings,Hypergraph Attribute Attention Network for Community Recommendation.,Kang Li|Wu-Dong Xi|Xing-Xing Xing|Chang-Dong Wang 0001
conf/icdm/Wang0ZZZ019,2019,ICDM,inproceedings,DMFP: A Dynamic Multi-faceted Fine-Grained Preference Model for Recommendation.,Huizhao Wang|Guanfeng Liu 0001|Yan Zhao 0008|Bolong Zheng|Pengpeng Zhao 0001|Kai Zheng 0001
conf/icdm/XuZF018,2018,ICDM,inproceedings,Enhancing Question Understanding and Representation for Knowledge Base Relation Detection.,Zihan Xu|Hai-Tao Zheng 0002|Zuoyou Fu|Wei Wang 0138
conf/icdm/ZhaoSZY18,2018,ICDM,inproceedings,Forecasting Wavelet Transformed Time Series with Attentive Neural Networks.,Yi Zhao|Yanyan Shen|Yanmin Zhu 0006|Junjie Yao
conf/icdm/QinLNY23,2023,ICDM (Workshops),inproceedings,Video Instance Segmentation Using Graph Matching Transformer.,Zheyun Qin|Xiankai Lu|Xiushan Nie|Yilong Yin
conf/icdm/PengZ20,2020,ICDM,inproceedings,LineaRE: Simple but Powerful Knowledge Graph Embedding for Link Prediction.,Yanhui Peng|Jing Zhang 0015
conf/icdm/SeungLK24,2024,ICDM (Workshops),inproceedings,An Adaptive Method Stabilizing Activations for Enhanced Generalization.,Hyunseok Seung|Jaewoo Lee|Hyunsuk Ko
conf/icdm/CuzzocreaZ20,2020,ICDM (Workshops),inproceedings,Message from the ICDM 2020 General Chairs.,Alfredo Cuzzocrea|Carlo Zaniolo
conf/icdm/ZhuangA0FI022,2022,ICDM,inproceedings,Widening the Time Horizon: Predicting the Long-Term Behavior of Chaotic Systems.,Yong Zhuang|Matthew Almeida|Wei Ding 0003|Patrick D. Flynn|Shafiqul Islam|Ping Chen 0001
conf/icdm/PeiYHX22,2022,ICDM,inproceedings,Self-Attention Gated Cognitive Diagnosis For Faster Adaptive Educational Assessments.,Xiaohuan Pei|Shuo Yang 0006|Jiajun Huang|Chang Xu 0002
conf/icdm/LiuZ0LH23,2023,ICDM,inproceedings,Hierarchical Graph Contrastive Learning via Debiasing Noise Samples with Adaptive Repelling Ratio.,Peishuo Liu|Cangqi Zhou|Jing Zhang 0015|Qianmu Li|Dianming Hu
conf/icdm/HeXH20,2020,ICDM (Workshops),inproceedings,Accelerated SGD for Tensor Decomposition of Sparse Count Data.,Huan He|Yuanzhe Xi|Joyce C. Ho
conf/icdm/ZhangQWWL19,2019,ICDM Workshops,inproceedings,Deep Learning Based Dynamic Pricing Model for Hotel Revenue Management.,Qing Zhang|Liyuan Qiu|Huaiwen Wu|Jinshan Wang|Hengliang Luo
conf/icdm/TraganitisG21,2021,ICDM,inproceedings,Detecting adversaries in Crowdsourcing.,Panagiotis A. Traganitis|Georgios B. Giannakis
conf/icdm/LuKCKL18,2018,ICDM Workshops,inproceedings,Detecting Outliers in Streaming Time Series Data from ARM Distributed Sensors.,Yuping Lu|Jitendra Kumar 0001|Nathan Collier|Bhargavi Krishna|Michael A. Langston
conf/icdm/0016ZA22,2022,ICDM,inproceedings,Toward Unsupervised Outlier Model Selection.,Yue Zhao 0016|Sean Zhang|Leman Akoglu
conf/icdm/WuV022,2022,ICDM,inproceedings,Efficient Semi-Supervised Adversarial Training without Guessing Labels.,Huimin Wu 0004|William de Vazelhes|Bin Gu 0001
conf/icdm/Wei021,2021,ICDM,inproceedings,Nonlinear Causal Structure Learning for Mixed Data.,Wenjuan Wei|Lu Feng 0002
conf/icdm/TanHW21,2021,ICDM,inproceedings,Ultra fast warping window optimization for Dynamic Time Warping.,Chang Wei Tan|Matthieu Herrmann|Geoffrey I. Webb
conf/icdm/MaletzkeRHB21,2021,ICDM,inproceedings,Accurately Quantifying under Score Variability.,Andr|Denis Moreira dos Reis|Waqar Hassan|Gustavo Batista
conf/icdm/KazempourZMK24,2024,ICDM (Workshops),inproceedings,"Not the same, yet similar? - On commonalities and differences between VQPCA and ORCLUS.",Daniyal Kazempour|Claudius Zelenka|Artjom Mukhamedov|Peer Kr
conf/icdm/AlduaijiD18,2018,ICDM Workshops,inproceedings,An Empirical Study on Sentiments in Twitter Communities.,Noha Alduaiji|Amitava Datta
conf/icdm/CuiLYWWM22,2022,ICDM,inproceedings,MedSkim: Denoised Health Risk Prediction via Skimming Medical Claims Data.,Suhan Cui|Junyu Luo 0001|Muchao Ye|Jiaqi Wang 0002|Ting Wang 0006|Fenglong Ma
conf/icdm/XieHPZPW19,2019,ICDM,inproceedings,Discriminative Regularized Deep Generative Models for Semi-Supervised Learning.,Qianqian Xie|Jimin Huang|Min Peng 0002|Yihan Zhang 0005|Kaifei Peng|Hua Wang 0002
conf/icdm/PellizzoniB23,2023,ICDM,inproceedings,FASM and FAST-YB: Significant Pattern Mining with False Discovery Rate Control.,Paolo Pellizzoni|Karsten M. Borgwardt
conf/icdm/0003YWXZ23,2023,ICDM (Workshops),inproceedings,Unbiased and Robust: External Attention-enhanced Graph Contrastive Learning for Cross-domain Sequential Recommendation.,Xinhua Wang 0003|Houping Yue|Zizheng Wang|Liancheng Xu|Jinyu Zhang 0002
conf/icdm/KomorniczakK24,2024,ICDM (Workshops),inproceedings,Classification of Recurrent Concepts with Metafeature-based Model Selection.,Joanna Komorniczak|Pawel Ksieniewicz
conf/icdm/IkedaNU23,2023,ICDM (Workshops),inproceedings,Operating Range Estimation for Price Optimization.,Shunnosuke Ikeda|Naoki Nishimura|Shunji Umetani
conf/icdm/McNeilB23,2023,ICDM,inproceedings,Multi-Dictionary Tensor Decomposition.,Maxwell McNeil|Petko Bogdanov
conf/icdm/DedeogluZL19,2019,ICDM Workshops,inproceedings,Emotion Classification Based on Audiovisual Information Fusion Using Deep Learning.,Mehmet Dedeoglu|Jessica Zhang|Runli Liang
conf/icdm/TanHGF023,2023,ICDM (Workshops),inproceedings,Video Sentiment Analysis for Child Safety.,Yee Sen Tan|Nicole Anne Teo Huiying|Ezekiel En Zhe Ghe|Jolie Zhi Yi Fong|Zhaoxia Wang 0001
conf/icdm/HeSJL19,2019,ICDM Workshops,inproceedings,Predicting Travel Time of Bus Journeys with Alternative Bus Services.,Peilan He|Yidan Sun|Guiyuan Jiang|Siew-Kei Lam
conf/icdm/MnichPGLR20,2020,ICDM (Workshops),inproceedings,Super Learning with Repeated Cross Validation.,Krzysztof Mnich|Aneta Polewko-Klim|Agnieszka Kitlas Golinska|Wojciech Lesinski|Witold R. Rudnicki
conf/icdm/ZhangK19,2019,ICDM Workshops,inproceedings,Experiments with Random Projections Ensembles: Linear Versus Quadratic Discriminants.,Xi Zhang|Ata Kab
conf/icdm/WickerHRP19,2019,ICDM,inproceedings,XOR-Based Boolean Matrix Decomposition.,J|Yan Cathy Hua|Rayner Rebello|Bernhard Pfahringer
conf/icdm/EnniA18,2018,ICDM,inproceedings,Using Balancing Terms to Avoid Discrimination in Classification.,Simon Aagaard Enni|Ira Assent
conf/icdm/LiWK18,2018,ICDM,inproceedings,Transfer Hawkes Processes with Content Information.,Tianbo Li|Pengfei Wei 0001|Yiping Ke
conf/icdm/Song0YH23,2023,ICDM (Workshops),inproceedings,How to Use Language Expert to Assist Inference for Visual Commonsense Reasoning.,Zijie Song|Wenbo Hu 0001|Hao Ye|Richang Hong
conf/icdm/0001XQ24,2024,ICDM (Workshops),inproceedings,Outlier Exposure in Visual Industrial Anomaly Detection - Survey.,Yong Shi 0001|Ruijie Xu|Zhiquan Qi
conf/icdm/ShumkovskiiKSC22,2022,ICDM (Workshops),inproceedings,MetaSieve: Performance vs. Complexity Sieve for Time Series Forecasting.,Pavel Shumkovskii|Anton Kovantsev|Elizaveta Stavinova|Petr Chunaev
conf/icdm/ManiuIC20,2020,ICDM,inproceedings,Bandits Under the Influence.,Silviu Maniu|Stratis Ioannidis|Bogdan Cautis
conf/icdm/LongG023,2023,ICDM,inproceedings,Mixup-Inspired Video Class-Incremental Learning.,Jinqiang Long|Yizhao Gao 0004|Zhiwu Lu 0001
conf/icdm/TillinghastF0Z20,2020,ICDM,inproceedings,Probabilistic Neural-Kernel Tensor Decomposition.,Conor Tillinghast|Shikai Fang|Kai Zhang 0001|Shandian Zhe
conf/icdm/ZhangHSW20,2020,ICDM,inproceedings,Adversarial Label-Flipping Attack and Defense for Graph Neural Networks.,Mengmei Zhang|Linmei Hu|Chuan Shi 0001|Xiao Wang 0017
conf/icdm/JiWJMZ20,2020,ICDM,inproceedings,Interpretable Spatiotemporal Deep Learning Model for Traffic Flow Prediction based on Potential Energy Fields.,Jiahao Ji|Jingyuan Wang 0001|Zhe Jiang 0001|Jingtian Ma|Hu Zhang
conf/icdm/VeeramaniTN23,2023,ICDM (Workshops),inproceedings,Temporally Dynamic Session-Keyword Aware Sequential Recommendation System.,Hariram Veeramani|Surendrabikram Thapa|Usman Naseem
conf/icdm/ZhouCLWWC19,2019,ICDM Workshops,inproceedings,ST-Attn: Spatial-Temporal Attention Mechanism for Multi-step Citywide Crowd Flow Prediction.,Yirong Zhou|Hao Chen 0046|Jun Li 0020|Ye Wu 0003|Jiangjiang Wu|Luo Chen
conf/icdm/HaraSN23,2023,ICDM (Workshops),inproceedings,Temporal Positive Collective Matrix Factorization for Interpretable Trend Analysis in Recommender Systems.,Tomofumi Hara|Yuki Sumiya|Kazuhide Nakata
conf/icdm/HeCZC18,2018,ICDM,inproceedings,Pseudo-Implicit Feedback for Alleviating Data Sparsity in Top-K Recommendation.,Yun He 0001|Haochen Chen|Ziwei Zhu 0001|James Caverlee
conf/icdm/ZhangL0BL18,2018,ICDM,inproceedings,Robust Regression via Online Feature Selection Under Adversarial Data Corruption.,Xuchao Zhang|Shuo Lei|Liang Zhao 0002|Arnold P. Boedihardjo|Chang-Tien Lu
conf/icdm/NieXLLC24,2024,ICDM,inproceedings,Hierarchical Explanations for Text Classification Models: Fast and Effective.,Zhenyu Nie|Zheng Xiao|Huizhang Luo|Xuan Liu|Anthony Theodore Chronopoulos
conf/icdm/Yang0W0023,2023,ICDM,inproceedings,Review-Incorporated Model-Agnostic Profile Injection Attacks on Recommender Systems.,Shiyi Yang 0001|Lina Yao 0001|Chen Wang 0008|Xiwei Xu 0001|Liming Zhu 0001
conf/icdm/ParkMH20,2020,ICDM (Workshops),inproceedings,Explainable Anomaly Detection for District Heating Based on Shapley Additive Explanations.,Sungwoo Park|Jihoon Moon|Eenjun Hwang
conf/icdm/ParkKFD20,2020,ICDM,inproceedings,J-Recs: Principled and Scalable Recommendation Justification.,Namyong Park 0001|Andrey Kan|Christos Faloutsos|Xin Luna Dong
conf/icdm/ChabrierCPR24,2024,ICDM (Workshops),inproceedings,Detecting gene regulatory network rewiring as changes in marker regulatory associations using only single-cell gene expression data.,Lisa Chabrier|Anton Crombach|Sergio Peignier|Christophe Rigotti
conf/icdm/PatelQISW24,2024,ICDM,inproceedings,EMIT - Event-Based Masked Auto Encoding for Irregular Time Series.,Hrishikesh Patel|Ruihong Qiu|Adam Irwin|Shazia Sadiq|Sen Wang 0001
conf/icdm/ZhouS0LH21,2021,ICDM,inproceedings,Topic-Attentive Encoder-Decoder with Pre-Trained Language Model for Keyphrase Generation.,Cangqi Zhou|Jinling Shang|Jing Zhang 0015|Qianmu Li|Dianming Hu
conf/icdm/TononV19,2019,ICDM,inproceedings,Permutation Strategies for Mining Significant Sequential Patterns.,Andrea Tonon|Fabio Vandin
conf/icdm/LinLFDZ19,2019,ICDM Workshops,inproceedings,An Efficient Chain Structure to Mine High-Utility Sequential Patterns.,Jerry Chun-Wei Lin|Yuanfa Li|Philippe Fournier-Viger|Youcef Djenouri|Ji Zhang 0001
conf/icdm/CasoTV22,2022,ICDM (Workshops),inproceedings,Disentangling the Information Flood on OSNs: Finding Notable Posts and Topics.,Paola Caso|Martino Trevisan|Luca Vassio
conf/icdm/SengerJMGK20,2020,ICDM,inproceedings,Unsupervised Anomaly Detection on Multisensory Data from Honey Bee Colonies.,Diren Senger|Carolin Johannsen|Alexandros Melemenidis|Alexander Goncharskiy|Thorsten Kluss
conf/icdm/ZhuWWXL21,2021,ICDM,inproceedings,A new multiple instance algorithm using structural information.,Xiaoyan Zhu 0003|Ting Wang|Jiayin Wang 0002|Ying Xu|Yuqian Liu
conf/icdm/LiC0W22,2022,ICDM,inproceedings,The Devil is in the Conflict: Disentangled Information Graph Neural Networks for Fraud Detection.,Zhixun Li|Dingshuo Chen|Qiang Liu 0006|Shu Wu
conf/icdm/WangWT24,2024,ICDM,inproceedings,SR-PredictAO: Session-Based Recommendation with High-Capability Predictor Add-On.,Ruida Wang|Raymond Chi-Wing Wong|Weile Tan
conf/icdm/SubhashiniLZA20,2020,ICDM (Workshops),inproceedings,Integration of Fuzzy and Deep Learning in Three-Way Decisions.,L. D. C. S. Subhashini|Yuefeng Li|Jinglan Zhang|Ajantha S. Atukorale
conf/icdm/NentwigR18,2018,ICDM Workshops,inproceedings,Incremental Clustering on Linked Data.,Markus Nentwig|Erhard Rahm
conf/icdm/SongPWB18,2018,ICDM Workshops,inproceedings,Robust Commuter Movement Inference from Connected Mobile Devices.,Baoyang Song|Hasan Poonawala|Laura Wynter|Sebastien Blandin
conf/icdm/0003S18,2018,ICDM Workshops,inproceedings,Attend2trend: Attention Model for Real-Time Detecting and Forecasting of Trending Topics.,Ahmed Saleh 0003|Ansgar Scherp
conf/icdm/ShethR21,2021,ICDM,inproceedings,PARWiS: Winner determination from Active Pairwise Comparisons under a Shoestring Budget.,Dev Yashpal Sheth|Arun Rajkumar
conf/icdm/KovantsevG20,2020,ICDM (Workshops),inproceedings,Analysis of multivariate time series predictability based on their features.,Anton Kovantsev|Peter Gladilin
conf/icdm/BhanderiB24,2024,ICDM (Workshops),inproceedings,Incremental Gaussian Mixture Clustering for Data Streams.,Aniket Bhanderi|Raj Bhatnagar
conf/icdm/HosseiniMH19,2019,ICDM,inproceedings,Deep-Aligned Convolutional Neural Network for Skeleton-Based Action Recognition and Segmentation.,Babak Hosseini|Romain Montagn|Barbara Hammer
conf/icdm/ZhiYZ0W018,2018,ICDM,inproceedings,Dynamic Truth Discovery on Numerical Data.,Shi Zhi|Fan Yang 0084|Zheyi Zhu|Qi Li 0012|Zhaoran Wang 0001|Jiawei Han 0001
conf/icdm/ZhangW0LY18,2018,ICDM,inproceedings,Layerwise Perturbation-Based Adversarial Training for Hard Drive Health Degree Prediction.,Jianguo Zhang 0005|Ji Wang 0002|Lifang He 0001|Zhao Li 0007|Philip S. Yu
conf/icdm/ZengO19,2019,ICDM Workshops,inproceedings,Learning Joint Embedding for Cross-Modal Retrieval.,Donghuo Zeng|Keizo Oyama
conf/icdm/0001GDZ023,2023,ICDM,inproceedings,Neural Contextual Combinatorial Bandit under Non-stationary Environment.,Jiaqi Zheng 0001|Hedi Gao|Haipeng Dai 0001|Zhenzhe Zheng 0002|Fan Wu 0006
conf/icdm/HouTC0T23,2023,ICDM (Workshops),inproceedings,PROTEUS: Domain Adaptation for Dynamic Features in AI-assisted Windows Malware Detection.,Yubo Hou|Tram Truong Huu|Zhenghua Chen|Chee-Keong Kwoh 0001|Sin G. Teo
conf/icdm/AlaeeKK20,2020,ICDM,inproceedings,Matrix Profile XXII: Exact Discovery of Time Series Motifs under DTW.,Sara Alaee|Kaveh Kamgar|Eamonn J. Keogh
conf/icdm/HoogenBA20,2020,ICDM (Workshops),inproceedings,An Improved Wide-Kernel CNN for Classifying Multivariate Signals in Fault Diagnosis.,Jurgen O. D. van den Hoogen|Stefan Bloemheuvel|Martin Atzmueller
conf/icdm/FanLLWGF20,2020,ICDM,inproceedings,AutoFS: Automated Feature Selection via Diversity-aware Interactive Reinforcement Learning.,Wei Fan 0010|Kunpeng Liu 0001|Hao Liu 0026|Pengyang Wang|Yong Ge|Yanjie Fu
conf/icdm/ReasABB18,2018,ICDM,inproceedings,SuperPart: Supervised Graph Partitioning for Record Linkage.,Russell Reas|Steve Ash|Rob Barton|Andrew Borthwick
